Animal ID,Session-no,Outcome,Trial_no,Approach_Latency,Trial_order,-3.019901037,-2.894071817,-2.768242597,-2.642413377,-2.516584158,-2.390754938,-2.264925718,-2.139096498,-2.013267278,-1.887438059,-1.761608839,-1.635779619,-1.509950399,-1.384121179,-1.25829196,-1.13246274,-1.00663352,-0.8808043,-0.75497508,-0.629145861,-0.503316641,-0.377487421,-0.251658201,-0.12582922,0,0.12582922,0.251658201,0.377487421,0.503316402,0.629145622,0.754974604,0.880803824,1.006633043,1.132462025,1.258291245,1.384120226,1.509949446,1.635778666,1.761607647,1.887436867,2.013265848,2.139095068,2.264924049,2.390753269,2.516582489,2.64241147,2.76824069,2.894069672,3.019898891,3.145728111,3.271557093,3.397386312,3.523215294,3.649044514,3.774873495,3.900702715,4.026531935,4.152360916,4.278190136,4.404019117,4.529848337,4.655677557,4.781506538,4.907335758,5.03316474,5.158993959,5.284822941,5.410652161,5.53648138,5.662310362,5.788139582,5.913968563,6.039797783,6.165626764,6.291455984,6.417285204,6.543114185,6.668943405,6.794772387,6.920601606,7.046430826,7.172259808,7.298089027,7.423918009,7.549747229,7.67557621,7.80140543,7.92723465,8.053063631,8.178892851,8.304721832,8.430551052,8.556380272,8.682209253,8.808038473,8.933867455,9.059696674,9.185525656,9.311354876,9.437184095,9.563013077,9.688842297,9.814671278,9.940500498,10.06632972,10.19215703,10.31798601,10.44381499,10.56964397,10.69547295,10.82130193,10.94713091,11.07295989,11.19878887,11.32461785,11.45044684,11.57627582,11.7021048,11.82793378,11.95376276,12.07959174
20231215_D2PVT2_L20,S1,H-SMS,861,2.28,1,1.459172617,0.236829855,2.620579765,-0.010828127,1.990125457,-0.054582274,1.365399265,-0.132175479,0.058884059,0.126405623,-1.413054134,-0.689018107,-0.562165803,-0.565623755,0.05542101,-1.302590035,-0.100730415,-0.786260554,-0.909213094,0.221107861,-1.175161109,-0.1402315,0.258715983,-0.551007109,0.327237417,0.020992329,-1.948510765,0.316912518,-1.433027237,-0.770610896,-0.277551722,-0.344047607,-2.0457311,-0.489825041,-0.666596915,-1.92535126,-0.36988532,-1.331430825,-0.37540965,-2.136854368,-0.385197397,-2.456768459,-1.10525356,-0.916786572,-1.734034885,-1.726731954,-1.232502274,-0.323620647,2.497174539,2.920400503,2.261655848,4.284916634,2.636405594,2.909440897,2.48078361,0.585763178,0.615967205,1.303437264,-0.369832098,-0.469844545,0.355234868,-0.780868787,-0.808755697,-0.49689817,-0.76831082,1.09839877,-0.852741074,0.270301206,-0.39052648,-0.48827148,-0.837587505,-1.53127011,-0.685834404,-1.419980148,-1.28796803,-1.343824477,-2.14014553,-2.258442609,-1.476130637,-2.626565482,-2.356669201,-1.888655627,-1.097380718,-1.679262375,-3.297208852,-2.895688444,-0.07722518,-0.267801999,-1.35798103,-1.087381285,-1.009210964,-1.954076271,-2.745581204,0.240613174,-1.191328918,-1.395854028,-0.021193303,-2.281481145,-0.914782155,-0.799517651,-0.131539005,0.98568091,-0.937421551,-0.601560703,-1.249222588,-1.590305654,-0.581453322,-1.25287582,-2.719486379,-0.968203405,-1.168897268,-2.40152875,-0.905663353,-2.612470022,-2.945912733,-1.535694688,-1.615946162,-1.463994078,-2.118334247,-2.590446277,-1.448507474
20231215_D2PVT2_L20,S1,H-SMS,1262,3.24,2,0.440946358,-0.698000002,-0.943574759,-0.247172314,0.524784618,-1.312787329,-0.359830996,-0.173560879,-0.806642406,-1.534682171,1.230243007,0.026411968,-0.05956591,0.938311385,1.929454498,0.806039017,1.415584615,-0.292528719,1.638872872,-0.830407894,0.938096192,-0.439430711,-0.597986951,-1.592573491,0.266274496,-0.970924944,-0.403022386,-1.487747882,-0.215674631,-1.544881543,-0.444984584,1.032325987,0.166613351,0.774811699,0.637464007,0.148075847,1.508620631,0.707911204,0.221401958,-0.160151109,1.55742804,0.664015012,0.276166143,1.519281756,0.596746486,-0.035450964,0.210837079,-0.320440519,-0.838861373,-1.200600719,0.834393375,0.607271552,0.132262626,0.687832124,-0.146047218,2.332711699,2.067724426,2.235387435,1.179062826,2.094125934,1.522983438,0.312879474,0.87252283,2.968420015,3.23192145,3.700150047,5.519427447,6.27614144,4.895857846,5.790718216,5.078974304,6.78406038,5.097762715,7.763954267,6.044440397,8.243343475,5.475174284,4.989553147,8.668174849,5.509217514,8.488302213,5.956844827,5.91960801,6.354581185,6.642522307,5.709543074,4.511465188,5.600341319,5.626824068,2.690538406,7.176715635,6.033732968,5.979871241,4.284266267,4.176479935,4.396433769,2.921865787,5.534566697,3.779475554,3.337552191,2.240025021,2.767529882,3.425042722,2.642909493,3.753104463,2.669032246,2.700381272,3.018465072,2.559448891,1.744817244,1.83853948,1.383485356,2.199003408,-0.451520906,0.566153474,1.371088066,-0.659388071,2.866359813,-1.353375004,-0.122904516,-0.801015196
20231215_D2PVT2_L20,S1,H-SMS,1468,2.52,3,0.872599191,-0.307129055,-2.070824972,0.036199831,-1.273726753,-2.508952134,-0.821172095,-0.875580465,0.077941293,0.225197436,0.115397373,0.600485794,0.882229375,0.738407747,0.823860417,1.105099479,0.571524497,0.291474262,0.377529418,1.622726378,0.48044381,-0.543410808,0.511072835,-0.931392852,0.467828319,0.068278359,-0.960427454,0.920821774,0.263759867,0.057419578,-0.129097247,-0.101803953,0.754362804,-0.137528133,-0.150641139,-0.524294954,-1.116180657,-0.565087983,-1.534737147,-0.289689184,-0.985230283,-1.109756649,-0.45319331,-0.823478117,-1.013709317,-0.35103388,-1.061801708,-0.115186346,2.253456127,1.444978519,2.263310228,2.261422654,3.318496621,3.020700556,4.669045343,4.706019481,3.638351587,3.476939277,3.840892558,4.59436526,2.287834094,4.265814723,3.763653339,3.935952073,4.178528398,4.903597665,1.646043662,2.816600234,3.019181002,2.988112608,0.870762877,1.93367518,0.955880014,-0.065862418,1.143042315,1.064950691,1.42873644,1.594874137,0.268028854,2.884137349,0.420181251,0.816171439,0.624013896,0.06040477,2.807374378,3.757721419,3.91420718,3.031251282,2.027638417,2.617366917,2.855172591,2.546406946,1.86312555,2.652150658,2.762547224,0.590923446,1.93496913,1.189107137,2.635331432,1.150534595,1.266086234,1.10761818,1.224853396,-0.096687681,0.525290221,1.34177827,0.510161215,0.492722769,0.750877511,0.716185796,-1.091562752,-0.160760013,-0.164517532,0.503908921,0.187175264,0.306563571,0.840598779,0.794925837,-0.029589407,0.048198223,0.052507741
20231215_D2PVT2_L20,S1,H-SMS,1801,7.44,4,-1.241965499,0.561183409,-1.269049128,-0.764420697,-0.394197709,0.730105425,0.391050014,-0.237254705,-0.977508637,-0.282957357,0.014379084,-0.716938999,0.644620688,-1.441027811,-1.007110726,0.025836694,-0.498823848,-0.222555955,0.849672864,-0.673125858,2.160729478,1.187409731,2.051201697,1.110747845,1.417128291,0.256497867,0.99709451,0.113814728,1.463430329,-0.349525568,0.5705117,0.897020009,0.385669293,0.080443342,1.902094252,0.499232344,1.322095561,0.519837903,1.956192851,0.0009197,1.504727565,0.717463801,0.860724492,1.713000434,0.611821877,2.006661353,2.083027947,1.809837185,0.534032177,1.463855614,-0.164943645,1.713938033,2.232178152,0.755653768,0.188212103,2.478718861,-0.267877592,0.886488589,-0.277406601,0.451468743,0.269106826,-0.06028404,1.268751714,0.858113018,-0.525545038,1.036587557,0.631823761,-0.391519004,1.335768059,-0.344375385,-0.365856852,1.112694522,2.181113085,1.690464506,0.214742499,0.776728532,1.052121394,1.484671787,-0.302161904,1.162434794,1.028371404,1.266973468,0.829361432,1.024160688,1.987563473,0.874619373,3.184318762,1.802981439,2.608337541,3.014534466,2.894689826,3.75197148,3.420366626,5.075396538,4.75786249,4.998724764,6.212344564,4.882811902,4.664172212,5.465055951,4.594552333,5.280855292,4.378697012,6.639980032,3.378160166,4.018172349,5.485436054,2.801279939,4.017298152,3.177671035,3.068674152,2.753053215,2.274565022,1.367207876,3.776520777,3.694371715,2.992577667,3.296996228,2.744689542,2.28234485,3.845722635
20231215_D2PVT2_L20,S1,H-SMS,2118,2.52,5,0.615468214,0.504824287,0.454115979,-0.478026464,0.528573839,-0.234613052,0.221898865,-0.057553496,0.204152249,-0.214981049,-2.183075278,1.02204325,-1.013150381,-0.640167734,-0.015620479,-1.095679415,-0.89805449,-1.184472922,0.221295367,-1.228042754,2.23218093,0.374476477,1.525705441,1.338702614,-0.080654819,-0.006976106,0.649096946,-0.070838379,-1.430018433,0.557776419,-0.220533709,-0.908875352,0.327001648,0.757364231,-0.709752877,-0.505330257,-0.860325031,-0.571534992,-1.107800167,-0.024092692,-0.600583742,-0.111404069,-0.560180824,-0.054780516,-1.161314312,0.449567612,-0.28854382,-0.512627144,-0.811361982,0.194952634,0.701827723,1.541048161,2.211891061,2.421665623,3.206571976,3.6390998,4.781112559,3.70230998,4.452595975,4.31836553,3.320155707,2.675365621,3.68517464,3.237696474,3.467556469,3.299752117,1.876182517,3.718197637,2.400874697,2.638113899,1.275075199,1.873271254,2.510973267,3.180082166,1.700904519,2.413745114,1.80742766,1.511292868,2.169533227,1.098672317,1.161909112,0.430429907,1.649325909,0.675949549,3.174336899,1.520201568,2.49876227,1.510024304,1.671517495,0.803457562,2.869170814,3.103227326,3.25206244,2.446678362,1.008358121,3.103225791,2.497937975,1.625224224,1.910074061,1.893111156,2.028289336,1.755017865,2.121603338,4.043731298,1.957871289,1.549838297,3.235197996,1.734143163,1.167582358,1.205571744,0.295837548,1.342642472,0.274912729,-0.53505541,0.414413597,0.156038525,0.171826515,-0.192963998,-0.391768171,-0.198687539,-1.866071886
20231215_D2PVT2_L20,S1,H-SMS,2302,3,6,-0.915487518,-0.618956005,0.609418531,-1.828769173,1.409879347,1.186342426,0.812581215,2.815335505,-0.574183791,-0.221755334,0.034099726,0.252085359,0.002371009,0.88127433,0.273003771,-0.050793314,-0.651813309,-0.592646027,-0.666365705,-0.095181923,0.71326731,-0.922060993,-1.416561864,-0.435083572,0.070358001,-1.749372589,-2.162484569,-1.003685958,-0.191249436,-1.293682073,-0.261728701,-0.355924655,-2.191362891,-0.874875822,-2.027183701,-1.396812971,-2.543314924,-0.869018501,-0.508029319,-3.806388663,-1.509977059,-2.357184147,-0.51266014,-2.05141119,-2.11044848,-2.109915331,-1.870291214,-2.317309267,-2.116324202,-0.60336966,-1.567256489,-2.072545307,1.48932258,1.465539049,1.505150734,0.505386814,1.583587165,2.743543604,3.224609876,2.728184292,3.745508185,3.977267221,1.902843626,1.933105083,2.430369621,1.123161304,3.805890865,3.551124405,3.485789158,3.692065864,3.3452171,2.071747325,1.379231515,2.288326022,2.383146057,1.514130345,1.118744082,1.036692755,2.966708457,1.501949128,1.22325095,2.170950919,3.884651034,2.919318686,2.695119883,2.99314266,3.737755771,0.430921844,2.630827616,1.659289682,0.708202024,1.039584918,4.136959983,2.834008055,5.236168072,3.08101917,1.87466939,4.43917297,2.604010751,4.049506635,3.591464306,2.46779896,4.526357415,3.397538569,2.275481754,3.265918055,1.784738729,3.476870802,1.349063589,3.362017427,1.484316722,2.404246051,1.516731,2.164388561,2.046046373,2.831970485,2.482715853,1.891870683,2.777506553,0.693106336,1.958336454
20231215_D2PVT2_L20,S1,H-SMS,2436,1.8,7,-1.031941307,0.482110602,-0.843255399,-1.857999726,-0.350386915,-0.817709616,-0.340996263,-0.30603934,-0.218275272,0.205218062,-0.724006907,-1.023952737,-0.646116192,-0.377569934,1.14890725,0.424923174,0.702533694,1.396850373,2.048023599,0.313594808,1.847355596,0.853680043,0.436310434,-1.321258028,0.3865707,0.52644369,-1.635166398,0.130076255,0.23269769,-1.251277782,-0.552309153,0.852409135,-0.892559583,-0.132893676,0.583128636,-0.091241465,-0.865909813,-0.388315932,-0.780791215,-1.840491479,-0.955571291,-2.098395462,0.784365989,0.665519065,1.110743557,2.013860707,3.093381795,2.456610257,3.357073959,3.738748305,0.987740827,1.280154805,1.954419831,2.60193039,0.697049306,1.192857578,1.414833643,2.046826333,1.007515804,1.404561335,1.708315236,1.323851269,1.122589288,-0.558692455,0.788682881,0.132522225,0.314021527,0.942003467,0.246362387,0.505522557,0.436958469,2.151443485,1.549949115,0.657796968,2.372236794,0.522231694,1.71908388,1.416089961,1.338556614,1.076270154,0.642942369,1.486416481,1.304975407,3.205171601,2.087042247,1.66035803,0.697490805,0.963082065,-0.278889762,1.323179044,1.565919939,2.128253522,1.230186698,2.580449952,2.894151011,2.208916656,2.89598891,1.835130392,2.21195639,2.058621867,2.162530372,1.241189411,1.004514082,1.143837999,1.229748149,1.835867564,0.627392827,2.343783106,0.713117758,1.492398052,1.747705015,0.693411142,1.573674855,2.114140213,0.320043257,0.030182124,1.630858548,0.767883901,1.686916925,1.492848989,1.591399015
20231215_D2PVT2_L20,S1,H-SMS,2609,1.32,8,0.72225197,1.563409098,-0.901346128,2.138145448,0.280673889,-0.388619519,1.112905781,0.202600283,0.118147563,-0.611470142,0.068442365,-1.728893686,-0.92621184,-0.178220486,-1.027256326,-1.394780706,-1.806642797,-0.301885494,0.103692784,-0.125384508,0.514097182,0.965183395,0.732056944,0.86910493,0.343912601,-0.768980603,-0.043552485,-1.10159922,-0.129933902,-0.460487212,0.540891057,-0.836542184,0.281817355,-0.500782176,0.037800884,0.453639798,0.274336136,-0.91112282,1.586879772,-0.853608842,0.487499176,1.652995764,1.245951105,3.043167662,3.183742173,3.445861579,4.30708615,2.778593807,4.542741692,3.487841497,3.656957138,4.386826431,4.190082864,2.681455653,4.173871776,4.677845681,4.286034174,4.306990966,2.946689928,3.653758198,3.066651823,4.293325916,1.494348039,4.284652252,3.913916741,3.081092212,2.06606449,1.894415895,3.025151211,2.987443416,2.607057326,2.835721702,1.68583305,2.193050215,1.478562965,2.608542051,2.562581172,1.312345663,0.950177199,2.115761503,1.517230725,1.064600202,0.822514017,1.279776453,2.30020262,3.35060092,2.956249734,4.120824822,2.894316723,2.223808314,3.150141564,1.576392815,2.161340677,1.401107502,2.485350867,1.954746023,0.956085271,1.56212908,1.965533545,2.25402887,1.933123697,1.876646143,1.421248625,1.162425217,1.277781214,0.205824569,-0.613916919,1.318289665,0.888238823,0.150515985,-1.984979787,0.816779288,0.643447325,-1.63273558,-0.280236984,-0.189813343,-1.173647876,-1.699135625,-0.940691296,0.02229721,-1.111075514
20231215_D2PVT2_L20,S1,H-SMS,2796,2.52,9,1.236343321,0.184667506,-0.450146918,0.997971019,-0.902691386,0.683834459,0.510252152,1.353513064,0.271768018,1.685751133,-0.174346699,0.649419233,-0.493421522,0.781134462,0.229174524,0.262090719,-0.134224459,0.440889696,-1.691904713,-1.148716227,-0.391887413,0.091311008,-2.025080659,-1.965700318,-2.163500057,-0.533356588,-1.965792749,-2.896972487,-1.511711929,-2.293774526,-2.645590947,-1.637860501,-1.872338844,-1.869777412,-2.235799113,-1.640494837,-1.115724113,-0.080051295,-1.319977281,-1.892097591,-1.826665896,-2.118814974,-1.686590318,-1.566049284,-1.688372525,-1.465667544,-1.815818484,-1.854931136,-2.272988024,0.184867255,-1.641349103,0.203248773,1.083512971,1.613117348,1.229172641,0.602193272,2.519069665,1.114670543,1.910811182,2.326975755,2.521050271,1.963725913,0.942504898,1.914485828,1.241014376,1.518642279,1.248671337,1.824827604,1.968362426,0.478707556,0.452286705,1.528901637,0.685242392,0.267224418,-0.251954094,0.49216197,-0.737384528,0.281317467,-0.794764924,0.805628267,0.880595669,-0.263351695,0.207298846,1.369534479,-0.289749241,0.870214757,-0.691920364,-0.889518139,-0.08958928,-0.617224551,0.604332933,-0.054724245,-0.146593703,-1.658491638,-0.056385765,-1.551557981,-2.020825864,-0.776881946,-0.101496649,-0.576986992,-0.016385496,0.083952581,1.015328992,0.401965823,1.117423364,-0.30293997,0.111490758,-0.325734706,0.049158649,-0.532156363,0.217634652,-0.298880921,0.443225669,1.120965037,-0.427443167,0.100484928,0.84690955,0.328246513,0.061881929,0.263123873,-0.360416041
